source,translation
Striking Quarterstaff,ストライキングクォータースタッフ
Bolting Quarterstaff,雷撃のクォータースタッフ
Aegis Quarterstaff,イージスクォータースタッフ
Razor Quarterstaff,レイザークォータースタッフ
Skullcrusher Quarterstaff,頭蓋割りのクォータースタッフ
Dreaming Quarterstaff,夢見るクォータースタッフ
Warding Quarterstaff,護りのクォータースタッフ
Runemastered Warding Quarterstaff,ルーンマスターの護りのクォータースタッフ
Ironwood Shortbow,鉄木のショートボウ
Cavalry Bow,騎兵隊の弓
Guardian Bow,守護者の弓
Gemini Bow,ジェミニボウ
Fanatic Bow,熱狂者の弓
Warmonger Bow,戦争屋の弓
Obliterator Bow,殲滅者の弓
Heartwood Shortbow,ハートウッドショートボウ
Stout Crossbow,堅牢なクロスボウ
Engraved Crossbow,彫刻のクロスボウ
Flexed Crossbow,フレックスクロスボウ
Gemini Crossbow,ジェミニクロスボウ
Siege Crossbow,シージクロスボウ
Desolate Crossbow,隔絶のクロスボウ
Elegant Crossbow,エレガントクロスボウ
Trarthan Cannon,トラーサスキャノン
Orichalcum Spear,オリハルコンスピア
Soaring Spear,飛翔のスピア
Pronged Spear,二又の槍
Stalking Spear,ストーキングスピア
Flying Spear,フレイングスピア
Grand Spear,グランドスピア
Spiked Spear,スパイクスピア
Guardian Spear,守護者のスピア
Akoyan Spear,アコヤのスピア
Spiny Talisman,棘のタリスマン
Ashbark Talisman,灰樹皮のタリスマン
Fang Talisman,牙のタリスマン
Fungal Talisman,キノコのタリスマン
Alpha Talisman,アルファのタリスマン
Maji Talisman,マジのタリスマン
Wildwood Talisman,原生林のタリスマン
Thunder Talisman,雷のタリスマン
Jade Talisman,ヒスイのタリスマン
Una's Lute,ウナのリュート
Runed Spikes,ルーンの釘
Head of the Winter Wolf,冬狼の首
Candlemass' Essence,キャンドルマスの精髄
Vagrant's Brew,放浪者の醸造酒
Runed Girdle,ルーンの腰帯
Runed Guard,ルーンの防護具
Runed Skull Cap,ルーンの頭蓋帽
Asinia's Memorial Key Piece,アシニアの追悼の鍵の欠片
Draven's Memorial Key Piece,ドレイヴンの追悼の鍵の欠片
Count Lachlann's Ring,ラクラン伯爵の指輪
Ancestral Steel,先祖の鋼
Book of Specialisation,特化の書
Gembloom Skull,ジェムに侵された頭蓋骨
Smithing Tools,鍛冶道具
The Horn of the Vastiri,ヴァスティリの角笛
Mastodon Tusks,マストドンの牙
The Flame Ruby,炎のルビー
The Essence of Water,水の精髄
Kabala Clan Relic,カバラの部族の遺物
Sun Clan Relic,太陽の部族の遺物
Sigil of the Third Pact,第三の盟約の印
Maggot Husk,ウジ虫の抜け殻
Stitched Bladder,縫い合わされた膀胱
Gas Filled Bladder,ガスの詰まった膀胱
Burning Heart,燃える心臓
Empty Decanter Djinnus,ジンの空のデカンタ
Full Decanter Djinnus,ジンの満たされたデカンタ
Final Letter,遺書
Gemrot Skull,ジェムで腐敗した頭蓋骨
Venom Draught of Stone,石の毒の霊薬
Venom Draught of the Veil,ヴェールの毒の霊薬
Venom Draught of Clarity,覆いの毒の霊薬
Venom Draught of the Lost,迷えるものの毒の霊薬
Venom Draught of the Sky,空の毒の霊薬
Venom Draught of the Marshes,湿地の毒の霊薬
Corpse-snake Venom,死体蛇の毒
Small Soul Core,小型ソウルコア
Medium Soul Core,中型ソウルコア
Large Soul Core,大型ソウルコア
The Flame Core,フレイムコア
Temple Door Idol,寺院の扉の偶像
Ignagduk's Ghastly Spear,イグナグドゥクの不気味な槍
The Hammer of Kamasa,カマサのハンマー
Frost Core,フロストコア
Golden Idol,黄金の偶像
Grand Idol,豪華な偶像
Glorious Idol,壮麗な偶像
Exquisite Idol,精巧な偶像
Elegant Idol,優雅な偶像
Exceptional Idol,非凡な偶像
Sacrificial Dagger,生贄の短剣
Sacrificial Heart,生贄の心臓
Gemcrust Skull,ジェムに覆われた頭蓋骨
Boat Charter,船の契約書
Mist-shrouded Tome,霧に覆われた謎の本
Half-Digested Sulphite,半分消化されたサルファイト
Sulphite Potion,サイルファイトポーション
Humming Pearl,歌う真珠
Severed Talon,切断された爪
Plucked Eyeballs,くり抜かれた眼球
Chapel Key,礼拝堂の鍵
Ever-healing Liver,永癒の肝臓
The Siren's Vocal Cords,セイレーンの声帯
Krutog's Lip Plate,クルトォグのリッププレート
The Siren's Head,セイレーンの首
Shark Fin,鮫のヒレ
Verisium Ingots,ヴェリシウムのインゴット
Verisium Spikes,ヴェリシウムの釘
Torn Map Piece,破れた地図の切れ端
Ripped Map Piece,引き裂かれた地図の切れ端
Frayed Map Piece,擦り切れた地図の切れ端
Ragged Map Piece,ボロボロの地図の切れ端
Shovel,シャベル
Blank Tattoo of Tawhoa,タウホアの空白のタトゥー
Blank Tattoo of Tasalio,タサリオの空白のタトゥー
Blank Tattoo of Ngamahu,ナマフの空白のタトゥー
Dexterity Tattoo of Tawhoa,タウホアの器用さのタトゥー
Intelligence Tattoo of Tasalio,タサリオの知性のタトゥー
Strength Tattoo of Ngamahu,ナマフの筋力のタトゥー
Lightning Tattoo of Tawhoa,タウホアの雷のタトゥー
Cold Tattoo of Tasalio,タサリオの冷気のタトゥー
Fire Tattoo of Ngamahu,ナマフの火のタトゥー
Tattoo of Hinekora,ヒネコラのタトゥー
Kaom's Lesson,カオムの教え
Rakiata's Lesson,ラキアタの教え
Vial of Sacred Water,神聖な水の小瓶
Yoon's Barya,ヨーンのバリャ
Rangeen's Barya,ランギーンのバリャ
Icy Tusks,氷の牙
Atziri's Medallion,アッツィリのメダリオン
Kulemak's Invitation,クーラマクの招待状
Raven's Reflection,鴉の鏡像
The Triskelion Reforged,再鍛造されたトリスケリオン
Shattered Triskelion,砕けたトリスケリオン
Idol of Estazunti,エスタズンティの偶像
Glacial Cascade,グレイシャルカスケード
Comet,コメット
Consecrate,コンセクレート
Artillery Ballista,アーティラリーバリスタ
Mana Tempest,マナテンペスト
His Dark Horizon,ヒズダークホライゾン
Uncut Skill Gem,スキルジェムの原石
Uncut Skill Gem (Level 1),スキルジェムの原石 (レベル1)
Uncut Support Gem,サポートジェムの原石
Killing Palm,キリングパーム
Crushing Fear,クラッシングフィアー
Shattering Palm,シャタリングパーム
Volcano,ボルケーノ
Wolf Pack,ウルフパック
Cackling Companions,ハイエナコンパニオン
Spiral Volley,スパイラルボレー
Pounce,パウンス
Lightning Bolt,ライトニングボルト
Rampage,ランページ
Enervation,感電マナ吸収
Unleash,アンリーシュ
Convention Treasure,コンベンショントレジャー
Thunderstorm,サンダーストーム
Chance to Freeze,凍結付与
Essence Harvest,魂の収穫
Furious Slam,フューリアススラム
Ferocious Roar,フェロシアスロア
Cast on Shock,ショックフラッシュ
Invocation,インボケーション
Cast on Freeze,凍結時キャスト
Cast on Ignite,発火時キャスト
Cast on Elemental Ailment,元素系状態異常時キャスト
Cast on Melee Kill,近接キル時キャスト
Cast on Death,死亡時キャスト
Cast on Critical,クリティカル時キャスト
Cast when Stunned,被スタン時キャスト
Cast when Damage Taken,被ダメージ時キャスト
Coming Soon,近日公開
Barrier Invocation,バリアーインボケーション
Cast on Dodge,ドッジ時キャスト
Cast while Channelling,チャネリング中キャスト
Cast on Melee Stun,近接スタン時キャスト
Lingering Illusion,リンガーリングイリュージョン
Ghost Dance,ゴーストダンス
Bind Spectre,バインドスペクター
Shroud,シュラウド
Summon Companion,コンパニオン召喚
Ancestral Warrior Totem,アンセストラルウォーリアートーテム
Spell Totem,スペルトーテム
Pain Offering,ペインオファリング
Tempest Flurry,テンペストフラリィ
Staggering Palm,スタッガリングパーム
Charged Staff,チャージドスタッフ
Siphoning Strike,サイフォンストライク
Tempest Bell,テンペストベル
Frozen Locus,フローズンローカス
Bonestorm,ボーンストーム
Bone Cage,ボーンケージ
Spreading Frost,伝染する霜
Pinpoint Critical,クリティカル集中
Unearth,アンアース
Detonating Arrow,デトネーティングアロー
Poisonburst Arrow,ポイズンバーストアロー
Toxic Growth,トキシックグロース
Stormcaller Arrow,ストームコーラーアロー
Phantasmal Arrow,ファンタズマルアロー
Lightning Rod,ライトニングロッド
Snipe,スナイプ
Gas Arrow,ガスアロー
Solar Orb,ソーラーオーブ
Fireball,ファイヤーボール
Electrocuting Arrow,エレクトロカッティングアロー
Snap,スナップ
Perfect Strike,パーフェクトストライク
Raise Shield,レイズシールド
Resonating Shield,レゾーネーティングシールド
Mana Remnants,マナレムナント
Sanguine Revelry,サングインレヴェルリー
Magma Barrier,マグマバリアー
Freezing Shards,フリージングシャード
Vine Arrow,ヴァインアロー
Rhoa Mount,ロア騎乗
Decompose,デコンポーズ
Ignite I,発火 I
Ignite II,発火 II
Ignite III,発火 III
Ruthless,ルースレス
Unbreakable,アンブレイカブル
Bleed I,出血 I
Bleed II,出血 II
Bleed III,出血 III
Bleed IV,出血 IV
Knockback,ノックバック
Stun I,スタン I
Stun II,スタン II
Stun III,スタン III
Prolonged Duration I,持続時間延長 I
Prolonged Duration II,持続時間延長 II
Prolonged Duration III,持続時間延長 III
Compressed Duration I,持続時間圧縮 I
Compressed Duration II,持続時間圧縮 II
Rage I,憤怒 I
Rage II,憤怒 II
Rage III,憤怒 III
Lifetap,ライフタップ
Atalui's Bloodletting,アタルイの血抜き
Execute I,処刑 I
Execute II,処刑 II
Execute III,処刑 III
Searing Flame I,灼熱の炎 I
Searing Flame II,灼熱の炎 II
Behead I,首狩り I
Behead II,首狩り II
Einhar's Beastrite,アイナーの獣の儀式
Jagged Ground I,ギザギザ領域 I
Jagged Ground II,ギザギザ領域 II
Exploit Weakness,弱点活用
Impact Shockwave,インパクトショックウェーブ
Fire Penetration I,火耐性貫通 I
Fire Penetration II,火耐性貫通 II
Fire Exposure,火の曝露
Enraged Warcry I,激怒のウォークライ I
Enraged Warcry II,激怒のウォークライ II
Fist of War I,フィストオブウォー I
Fist of War II,フィストオブウォー II
Fist of War III,フィストオブウォー III
Devastate,蹂躙
Heavy Swing,ヘビースイング
Life Leech I,ライフリーチ I
Life Leech II,ライフリーチ II
Life Leech III,ライフリーチ III
Brutality I,ブルータリティ I
Brutality II,ブルータリティ II
Brutality III,ブルータリティ III
Bloodlust,ブラッドラスト
Meat Shield I,ミートシールド I
Meat Shield II,ミートシールド II
Brutus' Brain,ブルータスの脳
Break Endurance,破壊時エンデュランス
Eternal Flame I,永遠の炎 I
Eternal Flame II,永遠の炎 II
Eternal Flame III,永遠の炎 III
Infernal Legion I,インファーナルリージョン I
Infernal Legion II,インファーナルリージョン II
Infernal Legion III,インファーナルリージョン III
Fire Attunement,ファイヤーアチューンメント
Efficiency I,コスト軽減 I
Efficiency II,コスト軽減 II
Immolate,火炙り
Premeditation,強化ブースト
Raging Cry,憤怒のクライ
Armour Demolisher I,アーマー破壊ブースト I
