source,translation
"""The more the warrior understood Tangmazu's gift, the less the mask aided him.
His dreams were filled with divine laughter.""
- Tenth Song of the Islands","「戦士がタングマズーの恵みを理解すればするほど、仮面の与える力は弱まっていった。
彼の夢の中では神の笑い声が響いていた。」
ー島々の第十の歌"
The Light drove the darkness from our lands and from our hearts.,光は我らの地と心から闇を払った。
A secret few among the Templars grant absolution by bearing the guilt of others.,テンプラーの中には他者の罪を背負うことで免罪を与える数少ない知られざる者たちがいる。
"They believed themselves the pinnacle of civilisation, but that height toppled their empire.",彼らは自分たちが文明の頂点だと信じていたが、その傲慢さが帝国を崩壊させた。
"They believed themselves the greatest warriors, but that savagery turned upon their own.",彼らは自分たちが最高の戦士だと信じていたが、その蛮勇は自分たちに向けられた。
"They believed themselves the most ordered, but that tradition turned their forests to salt.",彼らは自分たちが最も秩序ある存在だと信じていたが、その伝統が彼らの森を塩に変えてしまった。
"They believed themselves the utmost faithful, but that conviction became oppression.",彼らは自分たちが最も忠実であると信じていたが、その信念が抑圧となった。
"They believed themselves better than the past, but that confidence brought about nightmare.",彼らは自分たちが過去より優れていると信じていたが、その自信は悪夢をもたらした。
"The enslaved Ezomyte clans were not permitted to own weapons.
For years, they trained in secret, watching and waiting for the
perfect moment to reveal the true depth of the Empire's folly.",奴隷となったエゾマイト族は武器を持つことを許されなかった。何年もの間、彼らは秘密裏に訓練し、監視を行い、帝国の愚行を明らかにする絶好の瞬間を待っていた。
"Those heroes that set foot on Wraeclast found
themselves changing, only subtly at first...",レイクラストに足を踏み入れた英雄たちは自分たちが変化していることに気がついた、最初は少しだけだったが...
"For forty-two nights, the Feller of Heroes challenged
the next greatest warrior to a one-on-one duel.
None could match his might.","英雄を刈る者は42の夜にわたり、偉大な戦士に一人ずつ戦いを挑んだ。
彼に叶うものは誰もいなかった。"
"In their hour of desperate need, the Knights of the Sun
called out for aid... and the Black Scythe answered.",絶体絶命の危機に際して、太陽の騎士団は助けを求めた... そして黒い鎌の傭兵団が応えた。
"Where others would retreat when vulnerable,
Olroth the Gallant fought deeper into battle.","他のものが弱り、撤退する場所で、
勇者オルロスは深く突き進み戦った。"
"The priests of the Kalguur worshipped knowledge, not gods.",カルグールの神官たちは、神ではなく知識を崇拝していた。
"Cadigan the Third ruled dispassionately
through the iron might of artifice.","カディガン三世は狡猾に鉄の武力を使い
冷静沈着に支配した"
"Olroth the Gallant,
tireless and true,
he fights for me,
he fights for you!","勇者オルロス、
疲れを知らない真の勇者、
彼は私のために戦い、
彼は君のために戦う！"
"Uhtred and his priests drank of the skies
to empower runes... and themselves.","ウートレドとその神官たちは天空を飲み干した、
ルーンと...そして自分たちに力を与えるために。"
"Nothing endures. All things end.
Then, they begin again.","耐えうるものはなにもない。すべて終わる。
そして、再び始まるのだ。"
"Vorana trained her mercenaries
thus: strike true and survive.","ヴォラナは傭兵を訓練した。
正確に打ち、生き残れるように。"
"Try as you like to hide the
blood on your hands.
You'll still know the truth.","手についた血を隠したいなら隠せばいい。
それでも真実はわかるから。"
Death's approach brings clarity.,死が迫ると頭脳が明晰になる。
Rivers of power course through your veins.,お前の血管には力の川が流れている。
Those that can never die have but one wish.,死ぬことのできぬ者の願いは唯一つ。
"The time is nigh.
War has come.
We dream as one.","時は来た。
戦争が始まった。
我らは皆で夢を見る。"
"Judge not the weak, for
they empower the strong.","弱き者を裁いてはならない、
彼らは強き者に力を与えるからだ。"
Every clash leaves one more scar.,ぶつかるたびに、傷がひとつずつ増えていく。
"""We awoke to a sudden jungle rupturing the valleys of our home.
Grasping limbs coiled around us, into us. We sank into each other,
then rose into the living sky. My family screams alongside me still.""","「故郷の谷がはち切れんばかりのジャングルの出現に我々は目覚めた。
貪欲な手足が我らの周囲で、我らの中でうねっていた。我らは互いに溶け込み、
生ける空へと上っていった。私の家族は未だ私の隣で叫び続けている。」"
